company_name,address,email,phone,website,license_id,license_type
PAVEWAY EXPLORER HOLIDAYS PTE. LTD.,45 HINDHEDE WALK #05-01 SPRINGDALE CONDOMINIUM SINGAPORE 587978,info@pavewayexplorer.com,+6567377313,https://www.pavewayexplorer.com,TA01820,General
PEGASUS INTERNATIONAL TRAVEL PTE. LTD.,16 RAFFLES QUAY #10-01 HONG LEONG BUILDING SINGAPORE 048581,international_sg@trippegasus.com,+6569298272,,TA03902,General
PEGASUS TRAVEL MANAGEMENT PTE. LTD.,19 JALAN KILANG BARAT #02-01/02 ACETECH CENTRE SINGAPORE 159361,charles@pegasustravel.com.sg,+6563278460,https://www.pegasustravel.com.sg,TA01623,General
PENG HENG COACH SERVICES PRIVATE LIMITED,346 CHOA CHU KANG LOOP #14-69   SINGAPORE 680346,pengheng298@gmail.com,+6567648262,,TA02468,General
PENTAGON SYSTEMS PTE LTD,128 ANG MO KIO AVENUE 3 #01-1845 SINGAPORE 560128,pentagonsystems_pteltd@yahoo.com.sg,+6596759910,,TA03552,General
PEOPLE TRAVEL PTE. LTD.,602 WOODLANDS DRIVE 42 #09-45 SINGAPORE 730602,peopletravelpl@gmail.com,+6588776413,,TA02270,General
PERFECT TRAVEL (99) PTE LTD,1 PARK ROAD #03-21 PEOPLE'S PARK COMPLEX SINGAPORE 059108,sales@perfecttravel99.com.sg,+6565386812,https://www.perfecttravel99.com.sg,TA00346,General
PHOENIX HOLIDAY PTE. LTD.,55 HOUGANG AVENUE 7 #06-72 RIVERFRONT RESIDENCES SINGAPORE 533820,enquiry@phoenix-holiday.com,+6597629628,,TA02189,General
PINNACLE TRAVEL SERVICES PTE LTD,111 NORTH BRIDGE ROAD #05-45 PENINSULA PLAZA SINGAPORE 179098,supplier@pinnacle-travel.com,+6563321522,https://www.pinnacle-travel.com/,TA00988,General
PITCREW EVENTS PRIVATE LIMITED,10 UBI CRESCENT #02-64 UBI TECHPARK SINGAPORE 408564,kumar@pitcrew.sg,+6591991909,https://www.pitcrew.sg,TA01863,General
PJE GROUP PTE LTD,20 Upper Circular Road #01-18 THE RIVERWALK SINGAPORE 058416,hello@pje.com.sg,+6565361518,https://PJE.COM.SG,TA03399,General
PLAN B TRAVELS AND EVENTS LLP,150A BISHAN STREET 11 #01-181 SINGAPORE 571150,beseech.planb@gmail.com,+6589168744,,TA02754,General
TRI-WAYS TOURS & TRAVEL PTE LTD,741 NORTH BRIDGE ROAD SINGAPORE 198709,kamar@triways.com.sg,+6562910400,https://www.triways.com.sg,TA01108,General
TRIBE PTE. LTD.,87 DAWSON ROAD #34-29 SKYVILLE @ DAWSON SINGAPORE 141087,bookings@tribe-tours.com,+6596600687,https://tribe-tours.com,TA02817N,Niche
TRIBECAR VENTURES PTE. LTD.,501 GUILLEMARD ROAD SINGAPORE 399840,tours@tribecar.com,+6566028289,https://www.tribecar.com/tribetravels,TA03422,General
TRIP.COM TRAVEL SINGAPORE PTE. LTD.,30 RAFFLES PLACE #29-01 BNI TOWER SINGAPORE 048622,ctrip_fin_sg@ctrip.com,+6563608228,,TA02943,General
TRIPANZEE.COM PTE. LTD.,60 PAYA LEBAR ROAD #06-28 PAYA LEBAR SQUARE SINGAPORE 409051,accounts@tripaffiliates.com,+6565345618,,TA02598,General
TRIPURI AVIATION PTE. LTD.,10 UBI CRESCENT #05-08 UBI TECHPARK SINGAPORE 408564,feryanto@tripurigroup.com,+6565934382,,TA03065,General
TRIQUETRA SIDECARS PTE. LTD.,1 SCOTTS ROAD #24-10 SHAW CENTRE SINGAPORE 228208,contact@triquetra.sg,+6586062022,,TA03095N,Niche
TRIVISTA TOURS PTE. LTD.,187A MARSILING ROAD #16-988 SINGAPORE 731187,bookings@trivistatours.com,+6580894648,,TA03899N,Niche
TROVE SOLUTIONS PTE. LTD.,328 NORTH BRIDGE ROAD #02-20 RAFFLES HOTEL ARCADE SINGAPORE 188719,team@outbound.sg,+6585010811,,TA03892,General
TRUST ASIA TOURS PTE. LTD.,320 SERANGOON ROAD #13-13 SERANGOON PLAZA SINGAPORE 218108,admin@trustasiatours.com,+6590034590,https://trustasiatours.com,TA03542,General
TRUST YOGA PTE. LTD.,17B STANLEY STREET SINGAPORE 068736,marketing@trustyoga.com.sg,+6597687133,,TA03941,General
TRUSTONE GLOBAL PRIVATE LTD.,101 UPPER CROSS STREET #B1-17U PEOPLE'S PARK CENTRE SINGAPORE 058357,trustone.wx@gmail.com,+6560150949,https://-,TA03480,General
TRUTRIP PTE. LTD.,207D PUNGGOL PLACE #11-984 SINGAPORE 824207,licensing@trutrip.co,+6531051171,https://trutrip.co,TA03340,General
TSI TRAVEL,1 NEWTON ROAD #24-02 NEWTON ONE SINGAPORE 307943,alice@tsisingapore.com,+6582007307,https://tsisgtravel.com,TA03395,General
TTG ASIA MEDIA PTE LTD,10 SCIENCE PARK ROAD #03-11 THE ALPHA SINGAPORE 117684,abdul.rashid@ttgasia.com,+6563957575,,TA02561,General
TTM TRAVEL AGENCY PRIVATE LIMITED,133 CECIL STREET #17-02 KECK SENG TOWER SINGAPORE 069535,alice_phua@ttmtravel.com.sg,+6567180148,https://www.ttmtravel.com.sg,TA00481,General
TURTLE BUDDY DIVERS (SINGAPORE) PTE. LTD.,21 PUNGGOL FIELD WALK #02-16 WATERWOODS SINGAPORE 828749,turtlebuddydivers@gmail.com,+6565247466,https://Turtlebuddydivers.com,TA03500,General
TV TRAVEL PTE. LTD.,35 SELEGIE ROAD #03-13 PARKLANE SHOPPING MALL SINGAPORE 188307,tvtravelsg@gmail.com,+6592374577,,TA03972,General
U & I TRAVEL & TOURS (S) PTE LTD,206 SERANGOON CENTRAL #02-160 SINGAPORE 550206,younisingnet@gmail.com,+6562849802,,TA00992,General
UGKS LIMOUSINE PTE. LTD.,362 UPPER PAYA LEBAR ROAD #03-08 DA JIN FACTORY BUILDING SINGAPORE 534963,info@ugkslimousine.com,+6562874678,,TA03758N,Niche
UMIDOR AGENCY,475B UPPER SERANGOON CRESCENT #13-535 PARKLAND RESIDENCES SINGAPORE 532475,umidor.agency@gmail.com,+6597770900,,TA01920,General
UMMI TRAVEL PTE. LTD.,390 VICTORIA STREET #03-53 THE GOLDEN LANDMARK SINGAPORE 188061,salam@ummitravel.com,+6596261000,,TA03679,General
UNI PAWLIDAYS AND PAWTAXI,51 JALAN BUNGA RAMPAI #08-02 OASIS GARDEN SINGAPORE 538420,unipawlidays@gmail.com,+6580125050,,TA03962,General
UNIFIFI PTE. LTD.,1 RAFFLES PLACE #19-61 ONE RAFFLES PLACE TOWER 2 SINGAPORE 048616,hello@unififi.com,+6597155298,,TA03887,General
UNIHOMY EDUVENTURE PTE. LTD.,2 MARINA BOULEVARD #23-03 THE SAIL @ MARINA BAY SINGAPORE 018987,dr.zhang@unihomy.com,+6590369326,,TA03960N,Niche
UNIQ HOLIDAYS PTE. LTD.,33 JALAN SULTAN #01-03 SINGAPORE 198965,enquiry@uniqholidays.com.sg,+6562580052,,TA03767,General
UNIQ LUXE PTE. LTD.,38A BENDEMEER ROAD #11-812 THE RIVER VISTA @ KALLANG SINGAPORE 331038,admin@uniqluxe.com,+6588699505,,TA02615,General
UNITED TRAVELS AND TOURS PTE. LTD.,27 FOCH ROAD #03-05 HOA NAM BUILDING SINGAPORE 209264,inbound@utt.sg%20,+6562922320,https://www.utttravel.com,TA01663,General
UNUSUAL EXPEDITION PTE. LTD.,179 TOA PAYOH CENTRAL #06-466   SINGAPORE 310179,contact@unusualexpedition.com,+6565918811,https://www.unusualexpedition.com,TA02513,General
UOB TRAVEL PLANNERS PTE LTD,480 LORONG 6 TOA PAYOH #20-01 HDB HUB EAST WING SINGAPORE 310480,uobtravelplanners@uobgroup.com,+6562522322,,TA00185,General
UPLAY VENTURES PTE. LTD.,1 PASIR RIS CLOSE #3-00 MARKET SQUARE @ DOWNTOWN EAST SINGAPORE 519599,cindy.loo@ntucclub.com.sg,+6596387438,,TA03761,General
UR TRAVEL PTE. LTD.,120 LOWER DELTA ROAD #10-15/16 CENDEX CENTRE SINGAPORE 169208,bebehaiyan@ureliance.com,+6563773313,,TA01517,General
USRAH TRAVEL PTE. LTD.,7500A Beach Road #02-329 THE PLAZA SINGAPORE 199591,mira@usrahtravel.sg,+6597693588,,TA03195,General
UTRAVEL PLUS PTE. LTD.,14 SCOTTS ROAD #05-73A FAR EAST PLAZA  SINGAPORE 228213,enquiry@utravelplus.com.sg,+6569935116,,TA03744,General
V.SHIPS ASIA GROUP PTE. LTD.,300 BEACH ROAD #21-03 THE CONCOURSE SINGAPORE 199555,anthony.sng@vships.com,+6568850610,,TA03406,General
VACANCES (S) PTE LTD,111 SOMERSET ROAD #14-31/34 TRIPLE ONE SOMERSET SINGAPORE 238164,ngan.ching.woo@clubmed.com,+6560123583,,TA01652,General
VACANZA GLOBAL TRAVELS PTE. LTD.,8 TEMASEK BOULEVARD #42-00 SUNTEC TOWER THREE SINGAPORE 038988,diptijohar@vgtonline.com,+6586792469,,TA03314,General
VACATION PLANNERS PTE LTD,400 ORCHARD ROAD #11-07 ORCHARD TOWERS SINGAPORE 238875,jaslinpam@vacationplanners.com.sg,+6567320066,https://www.vacationplanners.com.sg,TA00515,General
VACATION SINGAPORE DMC PTE LTD,11 NORTH BUONA VISTA DRIVE #08-09 THE METROPOLIS TOWER 2 SINGAPORE 138589,wh.tan@eq-servcorp.sg,+6568087793,,TA00696,General
VANILLA TRAVEL PTE. LTD.,840 TAMPINES STREET 82 #06-107 TAMPINES PALMWALK SINGAPORE 520840,operations@roadsppc.com,+6567821890,,TA03129,General
VANKA ESCAPES PTE. LTD.,55 AYER RAJAH CRESCENT #02-08 SINGAPORE 139949,info@vankaescapes.com,+6593485958,,TA03969,General
VAYU INFINITE PTE. LTD.,1 RHU CROSS #12-03 COSTA RHU SINGAPORE 437431,info@vayuinfinite.com,+6566512374,,TA03725,General
VC+ TOURS PTE. LTD.,270A Sengkang Central #14-253 TIVELA SINGAPORE 541270,vctours@outlook.com,+6585124966,,TA03562,General
VEL'S TRAVEL AND TOURS PTE. LTD.,85 ROSEWOOD DRIVE #01-78 PARC ROSEWOOD SINGAPORE 737790,saravanan@velstravel.com,+6565275886,https://www.velstravel.com,TA02977,General
VH TOURS AND TRAVELS PTE. LTD.,760 Bedok Reservoir Road #02-05 Waterfront Waves SINGAPORE 479245,vhtourstravels@gmail.com,+6598808615,,TA03708,General
PLANET TRAVEL PTE LTD,926 YISHUN CENTRAL 1 #01-175 SINGAPORE 760926,sales1@planettravel.com.sg,+6562869009,https://www.planettravel.com.sg,TA01008,General
PLANTRIP PTE LTD,19 Jalan Kilang Barat #02-02 ACETECH CENTRE SINGAPORE 159361,marketing@plantrip.sg,+6562712721,https://www.plantrip.sg,TA03417,General
PLAYWELL EVENT AND TRAVEL PTE. LTD.,185 BOON LAY AVENUE #11-160 SINGAPORE 640185,edwin.khoo@playwell-sg.com,+6590067094,,TA03871,General
PLOVER TRIP PTE. LTD.,60 PAYA LEBAR ROAD #10-38 PAYA LEBAR SQUARE SINGAPORE 409051,corporateadmin@plovertrip.com,+6567022988,,TA03009,General
POMI TRAVELS PTE. LTD.,190 WOODLANDS INDUSTRIAL PARK E5 #07-08 WOODLANDS BIZHUB SINGAPORE 757516,hello@pomitravels.com,+6582746722,https://www.vietnamtourpackage.sg,TA03749,General
POS TKI TRAVEL & TOURS PTE. LTD.,1 KAKI BUKIT ROAD 1 #03-49 ENTERPRISE ONE SINGAPORE 415934,info@postkitravel.com,+6565471002,,TA03741,General
PPL TRAVELLING CONSULTANCY PTE. LTD.,8 LORONG PISANG EMAS HOOVER PARK SINGAPORE 597825,candy@pplgroup.sg,+6569707253,,TA03876,General
PRIME CORPORATE TRAVEL COMPANY PTE. LTD.,65 CHULIA STREET #46-00 OCBC CENTRE SINGAPORE 049513,booking@primeaceslimousine.sg,+6561005959,https://primeaceslimousine.sg,TA03376,General
PRIME CRUISE ASIA PTE. LTD.,6 EU TONG SEN STREET #07-07 THE CENTRAL SINGAPORE 059817,helena@primetravel.com.sg,+6565073733,,TA01707,General
PRIME TRAVEL & TOUR PTE. LTD.,6 EU TONG SEN STREET #07-06 THE CENTRAL SINGAPORE 059817,tintin@primetravel.com.sg,+6565073700,https://www.primetravel.com.sg,TA00078,General
PRIMULA TRAVEL & TOURS PTE LTD,810 GEYLANG ROAD #03-12 CITY PLAZA SINGAPORE 409286,primulatravel@yahoo.co.uk,+6567414300,,TA00768,General
PROJECT OMNI PTE. LTD.,122 WEST COAST RISE WEST COAST GARDENS SINGAPORE 127531,jaclynyeoh@siamexpress.com.sg,+6564799368,,TA02371,General
PRS MANPOWER & TRANSPORT SERVICES PTE. LTD.,556 JURONG WEST STREET 42 #06-429 SINGAPORE 640556,enquiry@prsmaxicabssingapore.com,+6582070270,,TA03992N,Niche
PUDU PUDA LLP,123 JALAN LIM TAI SEE SINGAPORE 268452,hello@pudupuda.com,+6588781538,https://www.pudupuda.com,TA03136,General
PURE PASSION FISHING ADVENTURE PTE. LTD.,1 KAKI BUKIT ROAD 1 #03-20 ENTERPRISE ONE SINGAPORE 415934,purepassion888@gmail.com,+6593888788,,TA03792,General
PURPLE COACH TOUR PTE. LTD.,489B TAMPINES STREET 45 #11-219 SINGAPORE 521489,purplecoachtour@gmail.com,+6565750446,,TA02616,General
QING YANG COMMERCIAL SERVICE PTE. LTD.,152 BEACH ROAD #17-08  GATEWAY EAST SINGAPORE 189721,gaowuzhang@qingyangcs.com,+6588707666,,TA03703,General
QQ TRAVEL PTE. LTD.,1 PARK ROAD #02-K73 PEOPLE'S PARK COMPLEX SINGAPORE 059108,qqtravel68@gmail.com,+6565368078,https://www.QQTRAVELSG.com,TA02142,General
QU'INS TRAVEL AND TOURS PTE. LTD.,511 GUILLEMARD ROAD #02-21 GRANDLINK SQUARE SINGAPORE 399849,quins@singnet.com.sg,+6567443225,https://www.quinstravel.com,TA01372,General
QUATTRO VENTI PTE. LTD.,60 PAYA LEBAR ROAD #07-54 PAYA LEBAR SQUARE SINGAPORE 409051,hello@fourwinds.sg,+6591231014,,TA03769,General
QUEBEC LEISURE INTERNATIONAL PTE LTD,1 PASIR RIS CLOSE 03   SINGAPORE 519599,wei.hsiung.lee@sg.tricorglobal.com,+6581115150,,TA03597,General
QUNAR TOUR PTE. LTD.,120 Robinson Road #09-01 SINGAPORE 068913,sgtour@qunar.com,+6566222221,,TA03391,General
R E N SUPPLIES & SERVICES PTE. LTD.,163 BUKIT MERAH CENTRAL #03-3585 SINGAPORE 150163,info@renscubaworx.com,+6597617676,,TA01740,General
RAFFLES HOLIDAYS PTE. LTD.,21 WOODLANDS CLOSE #08-30 PRIMZ BIZHUB SINGAPORE 737854,sales@rafflesholidays.com.sg,+6590601415,,TA01544,General
RAFFLES TRAVEL GROUP PTE. LTD.,8 MARINA BOULEVARD #15-02 MARINA BAY FINANCIAL CENTRE SINGAPORE 018981,finance@rafflestravelgroup.com,+6565388138,,TA02594,General
RAFFLESIA TRAVEL & TOURS SERVICES PTE. LTD.,970 GEYLANG ROAD #02-03 Tristar Complex SINGAPORE 423492,info@rafflesia.com.sg,+6566352417,,TA03629,General
RAIINBOW TRAVELS PTE. LTD.,6001 BEACH ROAD #08-07 GOLDEN MILE TOWER SINGAPORE 199589,raiinbowtravels@gmail.com,+6592425840,,TA03324,General
RAINBOWS & SUNSHINE PTE. LTD.,50 BUKIT BATOK STREET 23 #07-28 MIDVIEW BUILDING SINGAPORE 659578,angeliayang01@gokaikai.com,+6563167005,,TA02698,General
RAJ GLOBAL ENTERPRISE PTE. LTD.,459 YISHUN AVENUE 11 #02-716 DEW SPRING @ YISHUN SINGAPORE 760459,rajglobalenterprise1006@gmail.com,+6598875436,,TA03890,General
RAKUTEN TRAVEL SINGAPORE PTE. LTD.,138 MARKET STREET #20-01 CAPITAGREEN SINGAPORE 048946,trv-travelihq@mail.rakuten.com,+656565356705,https://travel.rakuten.com,TA03439,General
VICTORIA TOUR SINGAPORE PTE. LTD.,1 YISHUN INDUSTRIAL STREET 1 #06-19 A'POSH BIZHUB SINGAPORE 768160,victoriatoursg@gmail.com,+6588959834,,TA03680,General
VICTORIA TRAVEL & COACH TOUR PTE. LTD.,61 KAKI BUKIT AVENUE 1 #02-29   SINGAPORE 417943,victoriatravel@singnet.com.sg,+6568440208,,TA01533,General
VICTORY TRAVEL PTE LTD,181 KITCHENER ROAD #01-25 PARKROYAL ON KITCHENER ROAD SINGAPORE 208533,victorytravel@singnet.com.sg,+6562956943,,TA00959,General
VICTRAM PRIVATE LIMITED,180 ALBERT STREET #01-19A VILLAGE HOTEL ALBERT COURT SINGAPORE 189971,support@victram.com,+6562094264,https://www.victram.com,TA03932,General
VIHAARAYATRA TOURS AND TRAVELS LIMITED PARTNERSHIP,359 TAMPINES STREET 34 #06-431 SINGAPORE 520359,vihaarayatra@gmail.com,+6566124006,,TA02989,General
VILLA FINDER PTE. LTD.,31 BOON TAT STREET #02-01 EAGLES CENTER SINGAPORE 069625,finance@villa-finder.com,+6531051190,https://villa-finder.com,TA03414,General
VINTAGE TOURS & TRAVEL PTE. LTD.,536 BEDOK NORTH STREET 3 #05-872   SINGAPORE 460536,vintagetourssg@gmail.com,+6566977473,https://WWW.VINTAGEB2B.COM,TA02101,General
VIVOO HOLIDAYS PTE. LTD.,6001 BEACH ROAD #18-04 GOLDEN MILE TOWER SINGAPORE 199589,sabrina@vivooholidays.com,+6568373383,https://www.vivooholidays.com,TA02022,General
VIVU JOURNEYS SG PTE. LTD.,15 BEACH ROAD #02-104 BEACH CENTRE SINGAPORE 189677,sg@vivujourneys.com,+6591173300,,TA03483,General
VOYAGE COLLECTION PTE. LTD.,30 RAFFLES PLACE #29-01 30 RAFFLES PLACE SINGAPORE 048622,,+6589510405,,TA03641,General
VOYAGE VENTURES PTE. LTD.,101 UPPER CROSS STREET #B1-70 PEOPLE PARK CENTRE SINGAPORE 058357,inquiry@sgvoyageventures.com,+6562333823,,TA03580,General
VOYAGER TRAVEL PTE LTD,200 CANTONMENT ROAD #09-01 SOUTHPOINT SINGAPORE 089763,vtp@stamfordland.com,+6564767133,https://www.voyagertravel.com.sg,TA00377,General
VOYZANT PTE. LTD.,190 CLEMENCEAU AVENUE #05-04 SINGAPORE SHOPPING CENTRE SINGAPORE 239924,voyzant2023@gmail.com,+6563398888,,TA03850,General
VT TRAVEL PTE. LTD.,17 SIMEI STREET 4 #10-01 DOUBLE BAY RESIDENCES SINGAPORE 529881,sales@vt-travel.com,+6567288567,https://www.vt-travel.com,TA01495,General
VTL TRAVEL PRIVATE LIMITED,9 BATTERY ROAD #28-01 MYP CENTRE SINGAPORE 049910,hello@vtltravel.com,+6580924340,https://www.vtltravel.com,TA03084,General
RAMBLE ASIA DMC PTE. LTD.,10 UBI CRESCENT #05-60 UBI TECHPARK SINGAPORE SINGAPORE 408564,enquiry@rambleasiadmc.com,+6591758409,,TA03983,General
RANGOON AIR TRAVEL PTE. LTD.,2 SERANGOON ROAD #02-09 TEKKA PLACE SINGAPORE 218227,rangoonairtravel@gmail.com,+6562917191,https://WWW.RANGOONAIRTRAVEL.COM,TA02806,General
RARECATION TRAVEL (S) PTE. LTD.,33 UBI AVENUE 3 #06-08 VERTEX SINGAPORE 408868,info@rarecation.com,+6590480868,https://www.rarecation.com,TA03375,General
RAVE GROUP INT'L PTE. LTD.,10 UBI CRESCENT #06-84A UBI TECHPARK SINGAPORE 408564,info@ravegroup.sg,+6568158855,https://www.ravegroup.sg,TA02718,General
RAYNA TOURS PTE. LTD.,10 JALAN BESAR #12-04 SIM LIM TOWER SINGAPORE 208787,raynasingapore@raynatours.com,+6587544663,,TA04008,General
RE:DIVE PTE. LTD.,809 FRENCH ROAD #04-170 KITCHENER COMPLEX SINGAPORE 200809,info@redive.com.sg,+6596542356,https://www.redive.com.sg,TA03554,General
REALM EVENTS PTE. LTD.,38 TREVOSE CRESCENT #01-24 THE GLYNDEBOURNE SINGAPORE 297722,jezzwu@realmevents.co,+6591508039,,TA03948,General
RED DOT ODYSSEY PTE. LTD.,170 CANBERRA DRIVE #05-04 THE VISIONAIRE SINGAPORE 768002,reddotodyssey@gmail.com,+6567196328,,TA03900,General
REED & MACKAY TRAVEL SINGAPORE PTE. LTD.,600 NORTH BRIDGE ROAD #10-01 PARKVIEW SQUARE SINGAPORE 188778,singapore@reedmackay.com,+6567977300,,TA03126,General
REET TRAVEL CONSULTANCY,59 PASIR RIS DRIVE 1 #04-18 BELYSA SINGAPORE 519532,info@reettravels.in,+6564012312,,TA03138,General
REGENCY TRAVEL PTE LTD,11 WOODLANDS CLOSE #08-46 WOODLANDS 11 SINGAPORE 737853,zephang@anstransportation.com,+6590608477,,TA03412,General
RELEX TRAVEL AND TOURS PTE. LTD.,1 MARITIME SQUARE #01-31A SINGAPORE CRUISE CENTRE SINGAPORE 099253,lex@innostations.com,+6593258158,,TA03574,General
RERE TRAVEL PLANNERS PTE. LTD.,190  CLEMENCEAU AVENUE  #06-01 SINGAPORE SHOPPING CENTER SINGAPORE 239924,enquires@reretravelplanners.com,+6588409737,,TA03402,General
RESORT LEISURE TRAVEL PRIVATE LTD.,211 NEW BRIDGE ROAD #B2-11B   SINGAPORE 059432,rlcresortleisure@gmail.com,+6588994119,,TA02628,General
RET TOURS PTE. LTD.,10 UBI CRESCENT  #05-60 UBI TECHPARK SINGAPORE 408564,booking@rettours.com,+6581287203,,TA02157,General
REVEPLANNER TRAVEL PTE. LTD.,86 TELOK BLANGAH HEIGHTS #08-371 SINGAPORE 100086,info@reveplanner.com,+6566225380,,TA03458,General
REXY TRAVEL PTE. LTD.,208 HOUGANG STREET 21 #02-219 SINGAPORE 530208,booking@rexy.com.sg,+6562826466,,TA01947,General
RICHARD TRAVEL PRIVATE LIMITED,271 BUKIT TIMAH ROAD #02-17 BALMORAL PLAZA SINGAPORE 259708,enquiry@richardtravel.com.sg,+6567324003,https://www.richardtravel.com.sg,TA01248,General
RIDEWELL TRAVEL PTE. LTD.,26 BOON LAY WAY #01-75 TRADEHUB 21 SINGAPORE 609970,jiana@ridewelltravel.com,+6567483300,,TA01929,General
RIHLA TOURS AND TRAVEL PTE. LTD.,467 TAMPINES STREET 44 #06-150 SINGAPORE 520467,hello.rihla@gmail.com,+6580664019,,TA03811,General
RJ TRAVELS PTE. LTD.,54 PIPIT ROAD #13-52 SINGAPORE 370054,rjtravelsholiday@gmail.com,+6583196040,,TA02832,General
RMG TOURS PTE. LIMITED,109B AMOY STREET   SINGAPORE 069929,sales@rmgtours.com.sg,+6562208722,https://www.rmgtours.com,TA00160,General
RMG TRAVEL PTE. LTD.,109C AMOY STREET SINGAPORE 069929,accounts@rmgtravel.com.sg,+6562200112,https://www.rmgtravel.com.sg,TA00452,General
ROAM TRAVEL PTE. LTD.,138 CECIL STREET #03-01 CECIL COURT SINGAPORE 069538,accounts@sight-agency.com,+6593369990,,TA03858,General
ROCKERFELLAS ADVENTURE PTE. LTD.,101 BEDOK RESERVOIR ROAD #10-454 EUNOS VISTA SINGAPORE 470101,rockerfellasadventures@gmail.com,+6568466145,,TA02861,General
ROYAL CARIBBEAN CRUISES (ASIA) PTE. LTD.,3 ANSON ROAD #13-02 SPRINGLEAF TOWER SINGAPORE 079909,hzhenlee@rcclapac.com,+6563050000,,TA01622,General
ROYAL WINGS TRAVEL SINGAPORE PTE. LTD.,28 TAI SENG STREET #04-05 SAKAE BUILDING SINGAPORE 534106,sales@royalwingstravel.com.sg,+6566591038,https://www.royalwingstravel.com.sg,TA02510,General
ROYALIMO SERVICES PTE. LTD.,889C WOODLANDS DRIVE 50 #03-259 TREETRAIL@WOODLANDS SINGAPORE 733889,rainbow@royalimo.com.sg,+6583337944,https://www.royalimo.com.sg,TA03632,General
RSBU GLOBAL TRAVEL PTE. LTD.,8 EU TONG SEN STREET #22-85 THE CENTRAL SINGAPORE 059818,info@rsbu-travel.com,+6569048804,https://rsbu-travel.com/,TA03256,General
RTW EXPRESS SERVICES,273D COMPASSVALE LINK #13-178 ATRINA SINGAPORE 544273,rtwtour@singnet.com.sg,+6562413935,,TA01273,General
W GROUP PTE. LTD.,333 KRETA AYER ROAD #03-22 KRETA AYER HEIGHTS SINGAPORE 080333,admin@scubapeople.com,+6569098168,https://www.scubapeople.com,TA02135,General
W&T COACH & TRAVEL PTE. LTD.,471 TAMPINES STREET 44 #01-204 SINGAPORE 520471,wntcoach@live.com.sg,+6591813149,,TA02596,General
WAAN TRAVEL PTE. LTD.,810B CHOA CHU KANG AVENUE 7 #14-527 KEAT HONG COLOURS SINGAPORE 682810,admin@waantravel.com,+6565195014,,TA03795,General
WAI TRAVEL PTE. LTD.,24 CAVAN ROAD SINGAPORE 209853,waitravel380@gmail.com,+6569046560,,TA02292,General
WANDER TOUR & TRAVEL PTE. LTD.,11 NORTH BUONA VISTA DRIVE #08-09 THE METROPOLIS TOWER 2 SINGAPORE 138589,enquirywander@outlook.com,+6580666968,,TA03963,General
WANDORAS PTE. LTD.,534 SERANGOON NORTH AVENUE 4 #03-205 SINGAPORE 550534,contact@wandoras.com,+6587676069,,TA03637,General
WANHE INTERNATIONAL SINGAPORE PTE. LTD.,2 VENTURE DRIVE #09-19 VISION EXCHANGE SINGAPORE 608526,info@wanhe.org,+6562261628,,TA02225,General
WATERSPOT LLP,109 JALAN KELICHAP TAI KENG VILLAS SINGAPORE 534313,admin@yachtly.com.sg,+6587427242,https://www.yachtly.com.sg,TA03279N,Niche
WAUG TRAVEL SINGAPORE PTE. LTD.,176 ORCHARD ROAD #05-05 THE CENTREPOINT SINGAPORE 238843,license@leekimalliance.com,+6565130277,,TA03226,General
WAYFINDERS TRAVEL PTE. LTD.,9 MAPLE AVENUE EDEN PARK SINGAPORE 277572,find.explorers@gmail.com,+6564635693,,TA03898,General
WAYWARD TOURS LLP,540 SIMS AVENUE #03-05 SIMS AVENUE CENTRE SINGAPORE 387603,contact@waywardtours.sg,+6580573046,,TA03934N,Niche
WEBUY TRAVEL PTE. LTD.,101 UPPER CROSS STREET #02-27 PEOPLE PARK CENTRE SINGAPORE 058357,travel@webuy.global,+6560160998,,TA03540,General
WECONEX HOLDINGS (SEA) PTE. LTD.,29 MEDIA CIRCLE #04-21 ALICE@MEDIAPOLIS SINGAPORE 138565,enquiry@weconex.com.sg,+6567184388,https://www.weconex.com.sg,TA03329,General
WEGO PTE. LTD.,1 HARBOUTFRONT PLACE #18-04/06 HARBOURFRONT TOWER ONE SINGAPORE 098633,finance@wego.com,+6566920868,,TA03513,General
WEI XING TRAVEL PTE LTD,11 TUAS BAY CLOSE #05-01 WEST STAR SINGAPORE 636996,weixingtravel.sg@gmail.com,+6593877838,,TA00678,General
RUIXIN EDUTECH PTE. LTD.,669B JURONG WEST STREET 64 #04-80 HDB-JURONG WEST SINGAPORE 642669,ruixinedutechadm@gmail.com,+6596348526,,TA03585,General
RUNWAY 86 PTE. LTD.,21 JALAN RAJA UDANG #20-01 THE ARTE SINGAPORE 329215,enquiry@runway86.com,+6587836896,https://www.runway86.com,TA03251,General
S-SPACE GROUP PTE. LTD.,3 FUSIONOPOLIS PLACE #02-58/59 GALAXIS SINGAPORE 138523,info@s-space.sg,+6569703658,,TA03847,General
S.A.L.A.M. TRAVEL AGENCY PTE. LTD.,970 GEYLANG ROAD #02-04A TRISTAR COMPLEX SINGAPORE 423492,connectwsta@gmail.com,+6585181687,,TA03548,General
SA AL-HABSYI TRAVEL PTE. LTD.,205 KAKI BUKIT AVENUE 1 SHUN LI INDUSTRIAL PARK SINGAPORE 416037,info@saalhabsyi.travel,+6587611537,https://www.saalhabsyi.travel,TA03490,General
